"V1"	"Sub_id"	"tBodyAcc.mean...X"	"tBodyAcc.mean...Y"	"tBodyAcc.mean...Z"	"tBodyAcc.std...X"	"tBodyAcc.std...Y"	"tBodyAcc.std...Z"	"tGravityAcc.mean...X"	"tGravityAcc.mean...Y"	"tGravityAcc.mean...Z"	"tGravityAcc.std...X"	"tGravityAcc.std...Y"	"tGravityAcc.std...Z"	"tBodyAccJerk.mean...X"	"tBodyAccJerk.mean...Y"	"tBodyAccJerk.mean...Z"	"tBodyAccJerk.std...X"	"tBodyAccJerk.std...Y"	"tBodyAccJerk.std...Z"	"tBodyGyro.mean...X"	"tBodyGyro.mean...Y"	"tBodyGyro.mean...Z"	"tBodyGyro.std...X"	"tBodyGyro.std...Y"	"tBodyGyro.std...Z"	"tBodyGyroJerk.mean...X"	"tBodyGyroJerk.mean...Y"	"tBodyGyroJerk.mean...Z"	"tBodyGyroJerk.std...X"	"tBodyGyroJerk.std...Y"	"tBodyGyroJerk.std...Z"	"tBodyAccMag.mean.."	"tBodyAccMag.std.."	"tGravityAccMag.mean.."	"tGravityAccMag.std.."	"tBodyAccJerkMag.mean.."	"tBodyAccJerkMag.std.."	"tBodyGyroMag.mean.."	"tBodyGyroMag.std.."	"tBodyGyroJerkMag.mean.."	"tBodyGyroJerkMag.std.."	"fBodyAcc.mean...X"	"fBodyAcc.mean...Y"	"fBodyAcc.mean...Z"	"fBodyAcc.std...X"	"fBodyAcc.std...Y"	"fBodyAcc.std...Z"	"fBodyAcc.meanFreq...X"	"fBodyAcc.meanFreq...Y"	"fBodyAcc.meanFreq...Z"	"fBodyAccJerk.mean...X"	"fBodyAccJerk.mean...Y"	"fBodyAccJerk.mean...Z"	"fBodyAccJerk.std...X"	"fBodyAccJerk.std...Y"	"fBodyAccJerk.std...Z"	"fBodyAccJerk.meanFreq...X"	"fBodyAccJerk.meanFreq...Y"	"fBodyAccJerk.meanFreq...Z"	"fBodyGyro.mean...X"	"fBodyGyro.mean...Y"	"fBodyGyro.mean...Z"	"fBodyGyro.std...X"	"fBodyGyro.std...Y"	"fBodyGyro.std...Z"	"fBodyGyro.meanFreq...X"	"fBodyGyro.meanFreq...Y"	"fBodyGyro.meanFreq...Z"	"fBodyAccMag.mean.."	"fBodyAccMag.std.."	"fBodyAccMag.meanFreq.."	"fBodyBodyAccJerkMag.mean.."	"fBodyBodyAccJerkMag.std.."	"fBodyBodyAccJerkMag.meanFreq.."	"fBodyBodyGyroMag.mean.."	"fBodyBodyGyroMag.std.."	"fBodyBodyGyroMag.meanFreq.."	"fBodyBodyGyroJerkMag.mean.."	"fBodyBodyGyroJerkMag.std.."	"fBodyBodyGyroJerkMag.meanFreq.."	"Actname"
"90"	6	15	0.279672875625	-0.01718836825625	-0.115701031729167	0.16332219203125	0.1407744632075	-0.425155213333333	0.929096524791667	-0.236464509791667	0.0528660262125	-0.945796498125	-0.932812325416667	-0.936641447708333	0.0596393618395833	-0.0322370370416667	0.0183152666354167	-0.046832385	-0.129653350727083	-0.564911774729167	-0.0188204236833333	-0.09271564661875	0.090829928650625	-0.3536385645	-0.410582684791667	-0.335161600625	-0.0817555316916667	-0.0491153641729167	-0.0514780907166667	-0.472501674583333	-0.657428951458333	-0.536631389166667	0.137814470188333	0.0904880891041667	0.137814470188333	0.0904880891041667	-0.179188247259792	-0.0792472982083333	-0.19140516560625	-0.329006013041667	-0.574689698958333	-0.6480698975	0.0484558639791667	0.06783924278125	-0.439392088354167	0.20397696750625	0.103120939858333	-0.468298548541667	-0.4663690225	-0.0983468141416667	0.0721976779333333	-0.102739862229167	-0.161276271310417	-0.5156814744375	-0.0741307509583333	-0.155005687735417	-0.613886163125	-0.384642826041667	-0.427348884583333	-0.1142214784375	-0.292201850497917	-0.483666751875	-0.333690056958333	-0.377900823125	-0.375964550395833	-0.398038236041667	-0.278398099227083	-0.288734343854167	-0.184046038325	0.0615322343958333	-0.0645746063541667	-0.0458651391208333	-0.0625296781875	-0.110794769058333	-0.0250760765166667	-0.442239788958333	-0.373394046895833	-0.190204372560431	-0.646220855416667	-0.677300315625	0.0789678536020833	"LAYING"
"91"	1	16	0.279808992280702	-0.0171805529887719	-0.105359196350877	-0.889068543859649	-0.817132223824561	-0.805310604275439	0.713419174	0.112771982350877	0.0807862628070175	-0.982171855263158	-0.966061591578947	-0.956739212105263	0.0730352590701754	0.0229812616587544	0.0148461837533333	-0.915092142280702	-0.884911790877193	-0.909204278421053	-0.0238089699614035	-0.0824292235263158	0.0810657461087719	-0.907755505614035	-0.888015517017544	-0.863201064561404	-0.107918007561404	-0.0337945729350877	-0.0639581632105263	-0.938257596315789	-0.950170298421053	-0.938367553333333	-0.844258590350877	-0.843339668596491	-0.844258590350877	-0.843339668596491	-0.901132499122807	-0.897791300877193	-0.847990969649123	-0.885004717368421	-0.945907984210526	-0.950505530701754	-0.900148710350877	-0.838723075701754	-0.845842331807018	-0.885211409122807	-0.818036090421053	-0.799432873192983	-0.1155315511	-0.0426702190431579	0.021827946122807	-0.916595826842105	-0.891434117719298	-0.898399531929825	-0.921187941929825	-0.885610968070175	-0.918847252982456	0.0850159530701754	-0.101604771929825	-0.0623226718210526	-0.903379948947368	-0.90627223	-0.882538901052632	-0.910227467368421	-0.878907371403509	-0.869986921052632	-0.0859798039298246	-0.228341216203509	-0.0749641435438596	-0.85848465	-0.859694694736842	0.0723917362912281	-0.89519337754386	-0.900856179824561	0.218511260933333	-0.910112954912281	-0.889207574736842	-0.0891095210175439	-0.951131412280702	-0.953105508947368	0.108358038533333	"WALKING"
"92"	2	16	0.280539560971429	-0.00661342364714286	-0.0994709541428571	-0.686782051571429	-0.663560350725714	-0.60610730363	0.927215592571429	0.0411596730285714	-0.171040760411429	-0.963968199571429	-0.945025915857143	-0.922551115457143	0.0762258432371429	-0.001724409232	-0.0113292035527143	-0.768545901371429	-0.745051040771429	-0.803120718142857	0.0124901305257143	-0.0423017023742857	0.04607413677	-0.809146491857143	-0.790117193142857	-0.7530229118	-0.116120252408571	-0.0429220174642857	-0.0473406751085714	-0.875666343714286	-0.882238669142857	-0.864535597714286	-0.627480290857143	-0.638881144785714	-0.627480290857143	-0.638881144785714	-0.758285918471429	-0.755210776634286	-0.712720859857143	-0.773635621	-0.876134285142857	-0.892165867571429	-0.734101308014286	-0.683155276579429	-0.680130689438857	-0.670614330857143	-0.676290980342857	-0.599955879805714	-0.168072610942857	0.01338553402	-0.0286180926857143	-0.784788045928571	-0.760127220685714	-0.78490548	-0.772533211017143	-0.746200255237143	-0.820060660428571	0.0339824298114286	-0.195515561814286	-0.207244940738571	-0.807343482142857	-0.814098202142857	-0.773899898142857	-0.812501443714286	-0.780371788142857	-0.770512950157143	-0.171513351590714	-0.215291286	-0.102981387071429	-0.665396864885714	-0.682921874628571	0.00433064877142857	-0.749957298814286	-0.763744592995714	0.237191404457143	-0.817055797428571	-0.786115939571429	-0.152560626157143	-0.886992273	-0.907179409571429	0.173616082372857	"WALKING_UPSTAIRS"
"93"	3	16	0.279041161776471	-0.0177053326447059	-0.111477730858824	-0.513286101294118	-0.522470394952941	-0.436762419394118	0.903523628705882	-0.112217386811765	-0.239849195564706	-0.969724294235294	-0.966076196470588	-0.936460504941176	0.0782234000011765	0.0164733430401176	-0.00422623785988235	-0.594404992058824	-0.644127873176471	-0.683701812705882	-0.0205759055058824	-0.06654332404	0.0793525119647059	-0.696448071647059	-0.751973234235294	-0.639714520094118	-0.110144474333529	-0.0449360591610588	-0.0558838566831765	-0.794911638117647	-0.817743373058823	-0.783852528941177	-0.447564473764706	-0.5321613488	-0.447564473764706	-0.5321613488	-0.608119958682353	-0.601298474505882	-0.609904092588235	-0.708312395058823	-0.801923320705882	-0.831834026470588	-0.573803473894118	-0.557871912207059	-0.528236051076471	-0.492735105058824	-0.535759813117647	-0.434899119349412	-0.253609209354118	-0.00822527474705882	-0.00702302412823529	-0.619357800176471	-0.659456850117647	-0.665686560835294	-0.604782951284471	-0.651798865529412	-0.700298639882353	-0.0669352000470588	-0.237766638462471	-0.273316664635294	-0.685168429710588	-0.755329418823529	-0.675872914470588	-0.703752902352941	-0.752431924823529	-0.662942300870588	-0.178510446347059	-0.0809738949870588	-0.100831648764706	-0.537652234921176	-0.603911113671765	0.116967358588235	-0.591378200534706	-0.617506633035294	0.197294381959294	-0.750001248588235	-0.732670114823529	0.0166479021788235	-0.825349024117647	-0.852840723647059	0.229341210750588	"WALKING_DOWNSTAIRS"
"94"	4	16	0.275423389491525	-0.0183648688101695	-0.104549018983051	-0.918559299491525	-0.880165906779661	-0.872382899322034	0.53251265279661	0.0752939269830508	0.424995808440678	-0.981346207288136	-0.97871074220339	-0.967907826949153	0.0805308278474576	0.0118755858410169	-0.0101831620039831	-0.920239868474576	-0.908095552542373	-0.918200922711864	-0.029391764419322	-0.0668547805932203	0.0982182551694915	-0.942728665084746	-0.940435096440678	-0.906955693220339	-0.100041389118644	-0.0431476606271186	-0.063757801120339	-0.951449355254237	-0.959381756610169	-0.938546974576271	-0.891036877118644	-0.909601072372881	-0.891036877118644	-0.909601072372881	-0.910261421525424	-0.917170197118644	-0.904113726779661	-0.93173953	-0.954660024237288	-0.957924850847458	-0.91860053338983	-0.888783021355932	-0.889936524237288	-0.918579129322034	-0.883844367627119	-0.872251303559322	-0.0950692686728814	-0.0112504044644068	0.0905781413169491	-0.927441339322034	-0.913498622881356	-0.914082632881356	-0.91992751440678	-0.908495438983051	-0.920909426949153	0.122511064350847	-0.0632761846018644	0.0145387832288136	-0.932966611864407	-0.941141398305085	-0.915257317457627	-0.946016098644068	-0.940844208813559	-0.912946696949153	-0.0218642609254237	-0.156308829118644	0.0811427429305085	-0.906885511694915	-0.925005644745763	0.126302138338983	-0.913315030677966	-0.921910389661017	0.343671112655932	-0.938861838474576	-0.939389166440678	-0.0230521924542373	-0.958721261355932	-0.959570962542373	0.172599442523898	"SITTING"
"95"	5	16	0.271218980638298	-0.0196136052329787	-0.108066368829787	-0.646671488106383	-0.598090918638298	-0.567367389808511	0.373683798510638	-0.313585279319149	0.260839374042553	-0.966679291914894	-0.971048473617021	-0.967427964893617	0.0623389611276596	0.00959059661744681	0.00586137005957447	-0.668053755106383	-0.666862325106383	-0.701310762385106	-0.040032217006383	-0.0871376660276596	0.0973322736808511	-0.80293105893617	-0.814678450851064	-0.672077415744681	-0.0994189318789362	-0.0439272244702128	-0.0372010521276596	-0.826506718297872	-0.854686527021277	-0.772078267234043	-0.58372384916383	-0.66008400893617	-0.58372384916383	-0.66008400893617	-0.653718287021277	-0.664269283191489	-0.718094561489362	-0.791365126382979	-0.832884743404255	-0.85049532212766	-0.652431769829787	-0.609208308404255	-0.601055656382979	-0.645418380587234	-0.617824462893617	-0.582901657702128	-0.435093769212766	-0.0686616917808511	0.120964560564468	-0.692829236808511	-0.687441714042553	-0.685474850212766	-0.671873649148936	-0.66702072212766	-0.71549171787234	-0.15263746427234	-0.238015873910638	-0.162549715444681	-0.783024455531915	-0.807926831489362	-0.684357503617021	-0.810739815106383	-0.821081992553191	-0.699050751276596	-0.13377682312766	-0.161799511787234	-0.00563615752765957	-0.645728088617021	-0.721997906914894	0.00320901059574468	-0.652074024255319	-0.682578145680851	0.263283417297872	-0.805602355957447	-0.818947135744681	0.020938788212766	-0.849216160638298	-0.862918045744681	0.139111332340426	"STANDING"
"96"	6	16	0.279253136	-0.0177298657479167	-0.1159799330625	-0.366199594714583	-0.425100422770833	-0.362629261375	0.524599287708333	-0.242211940916667	0.107020400416667	-0.962953468333333	-0.966109556666667	-0.931043380208333	0.0948715707291667	-0.010528498976875	0.00219400703979167	-0.504621455604167	-0.557807738541667	-0.5780901579375	0.0285351139354167	-0.10747937535	0.03672707726875	-0.660217781875	-0.685147128333333	-0.595515523333333	-0.1057748925625	-0.039321771825	-0.05260139465	-0.766899733333333	-0.751361899166667	-0.709640740416667	-0.321009413347708	-0.405692482020833	-0.321009413347708	-0.405692482020833	-0.5182376668125	-0.47724761558125	-0.535183839166667	-0.630667911041667	-0.750900221458333	-0.757285334791667	-0.420695332147917	-0.451608747291667	-0.425921348572917	-0.346610428412083	-0.44880251721875	-0.380760127860417	-0.444815218125	-0.0840057064333333	0.0106244498583333	-0.529953244166667	-0.5774337675	-0.551226814375	-0.522560675416667	-0.566646630208333	-0.603730659291667	-0.27626501631875	-0.3454919605	-0.29923605815	-0.645132019583333	-0.672809253125	-0.598104552291667	-0.669379704166667	-0.69723185625	-0.634691156041667	-0.225279040295833	-0.125819150979167	-0.0874086116185417	-0.396686814645833	-0.5040090514375	-0.0318144346708333	-0.4728354205	-0.486652636354167	0.0553485521125	-0.687344546875	-0.659505130791667	-0.0755277072291667	-0.760381767708333	-0.770380969583333	0.0318786890520833	"LAYING"
"97"	1	17	0.281493160847458	-0.0159098925525424	-0.107833762628305	-0.77103145780678	-0.761523042198305	-0.847560499491525	0.85444182440678	-0.158218845745763	-0.117653642288136	-0.970886228813559	-0.957171031355932	-0.943316094915254	0.0703137116440678	0.00936639131542373	0.00123746881915254	-0.835807662050847	-0.854529413220339	-0.925871870508475	-0.0144884703159322	-0.0912615692711864	0.090447854009661	-0.862110236271186	-0.898493952711864	-0.862896348474576	-0.0967823118983051	-0.038727189440678	-0.0563850247084746	-0.894240089661017	-0.939994068983051	-0.899105903559322	-0.760248354644068	-0.763004986118644	-0.760248354644068	-0.763004986118644	-0.856401428644068	-0.853913690169491	-0.824879239033898	-0.84650026	-0.919846386101695	-0.933075821016949	-0.815757569598305	-0.793090744442373	-0.872348005762712	-0.756149184898305	-0.760811236847458	-0.846259950169492	-0.146341759337288	0.0192375628372881	0.0861041945084746	-0.854536242033898	-0.861492900677966	-0.916623977457627	-0.83188106520339	-0.856931754067797	-0.93385870338983	0.0863479967542373	-0.0516660393813559	-0.0189307197376271	-0.849354724915254	-0.904602649152542	-0.856499129152542	-0.867236020294915	-0.896224887966102	-0.877929439830508	-0.0532916001457627	-0.178051968428814	-0.00126253049152543	-0.7825428153	-0.789859719237288	0.0591737667288136	-0.848524086440678	-0.861406197288136	0.335021063071186	-0.874158053220339	-0.855293140338983	-0.136439928699153	-0.930973349491525	-0.940738371525424	0.261783322513559	"WALKING"
"98"	2	17	0.267087629571429	-0.017726179824	-0.111905584614286	-0.534808733224714	-0.48376110041	-0.65084651915	0.893783229428571	-0.230386373842857	-0.202873601414286	-0.972855571428571	-0.945965388142857	-0.954921859571429	0.0779070262285714	0.00937191835714286	0.000448758921857144	-0.649896612828571	-0.6683317096	-0.835103138714286	-0.0376193960017143	-0.0761217766428571	0.0930674516871429	-0.738998012014286	-0.760154920571429	-0.634217107875714	-0.123707454324286	-0.0326724356408571	-0.0456577856831429	-0.789814164	-0.852343693714286	-0.800662774	-0.506547911065714	-0.547936211022857	-0.506547911065714	-0.547936211022857	-0.680113305785714	-0.699479758885714	-0.62177137232	-0.709587435514286	-0.822898238428571	-0.847329239	-0.58273018587	-0.546700771497143	-0.716049281128571	-0.518462715477143	-0.486098516474286	-0.64404110456	-0.239410106087143	-0.04366926948	-0.0251663351977143	-0.689913218585714	-0.683128469571429	-0.819591915571429	-0.641072968314286	-0.675414994685714	-0.849252292	-0.1470454429	-0.184026251312857	-0.1904872384	-0.694494432542857	-0.775585678142857	-0.669180802571429	-0.754240483014286	-0.753433975285714	-0.657969225871429	-0.113572851368	-0.15768451705	-0.0897105903742857	-0.574671905842857	-0.603855542357143	-0.0242005116604286	-0.684874109114286	-0.721248700714286	0.161466823028571	-0.747279588	-0.735293822285714	-0.0681233672428571	-0.841723250142857	-0.866215668142857	0.199622590915714	"WALKING_UPSTAIRS"
"99"	3	17	0.280189433435294	-0.0174790172304706	-0.106895944905882	-0.362184110911765	-0.386286326579412	-0.493688311556471	0.907429002705882	-0.201544786470588	-0.231872560505882	-0.968270126352941	-0.959095117882353	-0.938091533764706	0.09818722282	-0.00674522412082353	0.00197703797317647	-0.476949700070588	-0.513433304361177	-0.702141875529412	0.00822329541882353	-0.0818357537388235	0.0495837740458824	-0.606705765635294	-0.642561422	-0.609054348705882	-0.105316465336471	-0.0383220171976471	-0.0493329265947059	-0.665927089411765	-0.739744230705882	-0.701836065882353	-0.334098236493412	-0.424278943403529	-0.334098236493412	-0.424278943403529	-0.521166635735294	-0.507753714074118	-0.507357262742941	-0.610426634705882	-0.708189186823529	-0.731397276235294	-0.429034113601529	-0.416534215915882	-0.566838013682353	-0.339186309722353	-0.409718119648235	-0.495313346497647	-0.313612189969412	-0.02839960428	-0.0214914643203529	-0.532660071123529	-0.546698201458824	-0.684115492941176	-0.467002833050588	-0.509624135911765	-0.718603361294118	-0.238822116281176	-0.279550175302	-0.271837205976471	-0.560383905488235	-0.651669263058824	-0.590572320235294	-0.623983619329412	-0.640548836941176	-0.651834507647059	-0.165917527337647	-0.144097788123529	-0.0970517452582353	-0.432135076161176	-0.509952518009412	0.05797497748	-0.514695800135294	-0.504397334501177	0.103550149840471	-0.642304726	-0.657088234705882	0.0128795189929412	-0.730718226470588	-0.752473892705882	0.202617579537647	"WALKING_DOWNSTAIRS"
"100"	4	17	0.275048323220339	-0.0186429164844068	-0.109699273237288	-0.987647541355932	-0.960768070338983	-0.965019766949153	0.36615473	0.263820926779661	0.407354338669492	-0.983773332711864	-0.966368820169492	-0.958682041186441	0.0755948860271186	0.0154652294501695	0.00141794301474576	-0.988415236440678	-0.985281173898305	-0.988509068983051	-0.0320018605976949	-0.0707262085915254	0.0771129375694915	-0.98412317338983	-0.98545980220339	-0.978875877457627	-0.0986410598983051	-0.0414352067288136	-0.0525368310983051	-0.989119238305085	-0.990666942372881	-0.990135698305085	-0.965307628474576	-0.966312753898305	-0.965307628474576	-0.966312753898305	-0.988628990508475	-0.987893316779661	-0.969782992711864	-0.97317858440678	-0.991708017966102	-0.990105692542373	-0.987308558813559	-0.968548212372881	-0.973603789661017	-0.987786575423729	-0.958703129152542	-0.962319649152542	-0.00560954828305085	0.0613980505305085	0.125833409140678	-0.988584567966102	-0.985375201186441	-0.986812157627119	-0.989271061525424	-0.986253916440678	-0.98876207440678	0.226474718223729	0.0516283764745763	0.0866196901813559	-0.981730938644068	-0.986041787627119	-0.97877671440678	-0.984915669491525	-0.985293090169492	-0.980854955762712	0.078652996161017	0.0166766630338983	0.155223752520339	-0.975501059661017	-0.96586103779661	-0.0238572603118644	-0.987459898813559	-0.987395551864407	0.398892660084746	-0.980583972033898	-0.972970376610169	-0.0497627121542373	-0.990789025932203	-0.989613959830508	0.331127627281356	"SITTING"
"101"	5	17	0.267664728	-0.0158226734361702	-0.10863533912766	-0.689541389148936	-0.507051664251702	-0.602130902340426	0.342998857234043	0.364595850234043	0.222372313829787	-0.959011139148936	-0.961355488085106	-0.95804588106383	0.0755634218297872	-0.000154618731914894	0.0165352120925532	-0.720547493829787	-0.536696906546808	-0.764123700212766	-0.0168891956489362	-0.0971973120425532	0.103036910382979	-0.78365015106383	-0.714389938085106	-0.710244763617021	-0.11483624693617	-0.0356184491659574	-0.0544087205638298	-0.757723024893617	-0.733769636808511	-0.785088686170213	-0.585553683829787	-0.731280142340425	-0.585553683829787	-0.731280142340425	-0.664566789148936	-0.657579107446808	-0.678244014680851	-0.776473375531915	-0.749790461914894	-0.749055342340426	-0.729299321914894	-0.539675392408936	-0.687132244680851	-0.675389487234043	-0.5213676141	-0.589333758510638	-0.300627173489362	0.0468922807448936	-0.0339225545744681	-0.756641156808511	-0.603655516978723	-0.764719654680851	-0.709579435957447	-0.497802170446809	-0.763030397234043	-0.113589488574468	-0.193270178445745	-0.236783534170213	-0.756192793617021	-0.722267416595745	-0.733468535744681	-0.793392616808511	-0.712210933617021	-0.729604652553192	-0.062705506106383	-0.0281561558723404	-0.0534979776595745	-0.717001244680851	-0.781879624255319	0.124292692002128	-0.686272675531915	-0.625784100425532	0.251832601	-0.761046935957447	-0.832143562765957	0.211829821233191	-0.779989361489362	-0.730007792553191	0.184474637123404	"STANDING"
"102"	6	17	0.269051	-0.0197183337875	-0.11095186785	-0.4066408906375	-0.344036227404167	-0.423527148229167	0.61201110625	0.100780340979167	-0.00309753083333333	-0.975222497083333	-0.967268244375	-0.946209868958333	0.0832903110395833	0.032992625383125	-0.00288803621458333	-0.493116015833333	-0.455847840708333	-0.673070621875	0.00152183361458333	-0.0839063510037083	0.0601470788958333	-0.630352353125	-0.602352229375	-0.562954579645833	-0.107325646041667	-0.0513996918589583	-0.0487443433895833	-0.656350013333333	-0.688027856875	-0.695199936041667	-0.332783662625	-0.4845051975625	-0.332783662625	-0.4845051975625	-0.506263819166667	-0.493266520625	-0.508837950208333	-0.638349398541667	-0.675426053541667	-0.698730651041667	-0.457046115729167	-0.384685879391667	-0.522116668541667	-0.3886042010625	-0.364618726070833	-0.417663420791667	-0.3492760249375	0.009578141625	-0.0946000179497917	-0.538802992291667	-0.500925270916667	-0.657599718333333	-0.491666264375	-0.443761061672917	-0.686771716666667	-0.248545258958333	-0.286501453791667	-0.3371284766875	-0.590480700416667	-0.623516252708333	-0.576835125208333	-0.645400310833333	-0.593768035	-0.599455560416667	-0.132122690559375	-0.107577148278125	-0.081546333106875	-0.48782181189375	-0.5637890855625	0.03993063668125	-0.509158420416667	-0.479643922125	0.0914907665125	-0.647312678958333	-0.69917074125	0.135435655735417	-0.709221821666667	-0.708446772291667	0.225406743541667	"LAYING"
"103"	1	18	0.276118955272727	-0.0139697601363636	-0.1065500938	-0.898170954545455	-0.883011950363636	-0.893902199272727	0.734209614363636	0.080786528	0.04366368	-0.985884622545455	-0.981208972363636	-0.972516703272727	0.0739117563454545	0.00689012425836364	-0.000633840472763637	-0.908659581818182	-0.915060340545455	-0.936244532545455	-0.0282845341872727	-0.0731102950418182	0.0932849551072727	-0.915595239454545	-0.938597527090909	-0.923748459818182	-0.0951164690672727	-0.0421843661454545	-0.057110087	-0.953205989636364	-0.955651652545455	-0.944119338	-0.891030871636364	-0.876884072945455	-0.891030871636364	-0.876884072945455	-0.918760975818182	-0.903651046727273	-0.896991602	-0.908219917090909	-0.953568818	-0.957589898909091	-0.902742111090909	-0.890830302363636	-0.905722787818182	-0.896547138181818	-0.885724076	-0.895091342727273	-0.0209693501484182	0.104524769136364	0.182640102218182	-0.912002369818182	-0.915263535454545	-0.929904340181818	-0.913614671454545	-0.921051954181818	-0.941116137818182	0.185981500181818	-0.0798610301903636	0.05004705348	-0.918980305818182	-0.939255271272727	-0.918677203090909	-0.916204327127273	-0.938635258727273	-0.932498833090909	-0.0109212089663636	-0.0611826167072727	0.0544728888545455	-0.882845530727273	-0.892213566181818	0.246327704745455	-0.906755938909091	-0.899752368181818	0.411410406892727	-0.932316263818182	-0.90927599	0.0297330574018182	-0.958435002363636	-0.959252269818182	0.279667931145455	"WALKING"
"104"	2	18	0.276701109428571	-0.0172979129973957	-0.113005529642857	-0.720367021428571	-0.626652188485714	-0.672122463714286	0.884096553857143	-0.136192283	-0.0630793137428571	-0.979379478857143	-0.968564767571429	-0.949449399857143	0.0712643003285714	0.0116322471477857	0.006745890972	-0.796269217285714	-0.796334719857143	-0.873275676714286	-0.0524421573214286	-0.0513193305185714	0.107018569042857	-0.808891397714286	-0.790975464714286	-0.712148755714286	-0.0934884864545714	-0.0425007628557143	-0.0627567442471429	-0.894105158714286	-0.910443049	-0.866415383857143	-0.667981111857143	-0.696183197285714	-0.667981111857143	-0.696183197285714	-0.811549465428571	-0.797498697428571	-0.704097700571429	-0.788028795571429	-0.895173767142857	-0.916531091857143	-0.757565898	-0.698571770428571	-0.758419511857143	-0.707646546285714	-0.616568983314286	-0.655079147571429	-0.210709745070429	-0.118001572072857	-0.134508185337143	-0.809883028285714	-0.801141092285714	-0.862160408285714	-0.800561294	-0.805595214571429	-0.882931148285714	-0.0911037175571429	-0.271692601145714	-0.253502881015714	-0.809759171857143	-0.835461395571429	-0.757488622857143	-0.811670738	-0.770258876	-0.725805676571429	-0.212585035451429	-0.29853443354	-0.209102307591857	-0.730970797857143	-0.725162984285714	-0.02668196979	-0.796888532714286	-0.799061829571429	0.1737747209	-0.842622227714286	-0.791272897714286	-0.212206164957143	-0.912005308285714	-0.928974818857143	0.12314401274	"WALKING_UPSTAIRS"
"105"	3	18	0.276125801294118	-0.0190107603462353	-0.1050317752	-0.578643825647059	-0.492791632458824	-0.578224357058824	0.930095312470588	-0.234712064823529	-0.0333353002705882	-0.974831697294118	-0.950142204352941	-0.937157464235294	0.0887352231329412	0.01161954794	-0.006295652428	-0.642554040823529	-0.656977159058823	-0.787253536705882	-0.0273779346105882	-0.0756673377269412	0.0844082606658823	-0.700343149529412	-0.710760616235294	-0.651849020705882	-0.0953138911847059	-0.04813262264	-0.063595995068	-0.804154912705882	-0.845064717882353	-0.768023317882353	-0.532221254705882	-0.550428982494118	-0.532221254705882	-0.550428982494118	-0.672544288	-0.652997487294118	-0.594074770235294	-0.675895442447059	-0.813725471176471	-0.850505461294118	-0.610768841882353	-0.552545591411765	-0.668126735058823	-0.567222531529412	-0.495784176576471	-0.566242405905882	-0.281532232764706	-0.128672175244706	-0.157442506077647	-0.660211617411765	-0.669181970352941	-0.766485808352941	-0.656332942823529	-0.667495930470588	-0.806978837529412	-0.171660514070588	-0.338273134329412	-0.222123392478824	-0.694819283035294	-0.754486194235294	-0.655021034941176	-0.706598842552941	-0.692322335294118	-0.683695534	-0.2892744578	-0.339955100638471	-0.229854856117294	-0.562343872835294	-0.614418681176471	-0.0704953119458823	-0.648931725294118	-0.660436692705882	0.139933861125882	-0.742539819764706	-0.6916213628	-0.215343437011765	-0.845155547647059	-0.868903990235294	0.0912601925482353	"WALKING_DOWNSTAIRS"
"106"	4	18	0.275600905932203	-0.0165173312661017	-0.107693955610169	-0.916863193728814	-0.890110846508475	-0.932813066271186	0.344367299491525	0.400603745169492	0.276742765389831	-0.990438423220339	-0.991081956440678	-0.985744634067797	0.0724942656440678	0.00826036010677966	0.00290205685771525	-0.916864010508475	-0.906127058135593	-0.960437878135593	-0.0309462984084746	-0.0733649267283051	0.0789722721847458	-0.952961215932203	-0.93022971220339	-0.932972816440678	-0.0977236634067797	-0.0438368810830508	-0.0511177037118644	-0.932899637288136	-0.966051602881356	-0.959341779661017	-0.906041115932203	-0.925488380677966	-0.906041115932203	-0.925488380677966	-0.921156056440678	-0.926396103898305	-0.921242572542373	-0.940598306440678	-0.953219519322034	-0.967164445084746	-0.917351099830508	-0.894542731525424	-0.941415655762712	-0.916752580169492	-0.894007606440678	-0.932780750677966	-0.0340262134640678	0.251113549	0.237068038388136	-0.923214849661017	-0.910378800508475	-0.954613441016949	-0.917615302881356	-0.907876246271186	-0.964982488305085	0.135383422559322	0.0297005439101695	0.0959727137491525	-0.937647920677966	-0.946130680508475	-0.934460899830509	-0.957903543389831	-0.922445004067797	-0.938636573220339	0.127712079781356	-0.164133427474576	0.161769107330508	-0.921501511186441	-0.939018975423729	0.367416461084746	-0.923547979152542	-0.929807237966102	0.395402816423729	-0.946598604576271	-0.946956480169492	0.12074731360678	-0.965514684915254	-0.97155307	0.351268990186441	"SITTING"
